3,1,933.2906214948155,595.7592980324939,511.45208497510043,79.24070196750608
3,2,513.3042781610538,509.65172109187904,458.4941465224067,146.92513246006035
3,3,346.9492658256693,624.2204446468729,330.10146834866146,62.77955535312708
3,4,100.39664890880314,592.0163967092716,223.64759147613964,82.22044464687292
3,6,1008.0727849023853,475.0,441.66677896689987,80.77955535312708
3,7,631.8553101098835,637.0,324.892581804169,100.01661014783531
3,8,898.7330978913558,560.0157285891205,303.7609949490293,61.180004964379236
3,9,347.9265420455506,562.7631586438555,295.94286797129735,72.0
3,11,1192.315755454988,629.4485596274036,779.4926942845182,150.8090841255265
3,12,939.2921607461286,533.0,129.95454952598982,28.22044464687292
5,1,934.0162660491865,595.9753676285723,510.06127127562286,79.02463237142774
5,2,507.89064498639607,506.5906730876005,470.35580333690484,151.3014157003114
5,3,347.8257408496045,623.9753851179505,327.59025612341316,62.266352704671704
5,4,101.57127034886611,592.8133830766003,220.81001083690182,81.20926670103802
5,6,1010.1745589666085,475.0,435.4930263971438,79.50574004158011
5,7,631.5411435958816,637.0,326.8678090865916,100.80909846266604
5,8,897.2734792785286,560.0447318763677,306.47073160228456,61.657257230489336
5,9,348.13773570611306,562.9769849069809,295.79575743641794,72.0
5,11,1194.1519138510962,628.8114420933325,783.0301417256906,151.49347712556516
5,12,941.4230677556656,533.0,128.31381058921613,27.97699528742828
7,1,934.2100080380133,596.7752312645765,509.67231024632656,78.96368641054187
7,2,506.5318429122484,504.19428146066434,476.9395750910912,154.0843392759582
7,3,346.30809873657245,623.9164148377629,330.3785514955298,62.81731071396291
7,4,101.4689044310862,592.3102861737498,223.8740967319707,82.39685222898845
7,6,1006.6993869146316,475.0,437.30447232197605,79.81341098701273
7,7,633.0936804448837,637.7336716282107,324.8639610928184,100.32029751661389
7,8,895.3052803027335,560.0447700626733,311.08909162754526,62.578681612153105
7,9,347.26618153170216,562.2997037148695,298.3354757614326,72.73766291778327
7,12,943.408040715513,533.0,127.21838038661997,27.919048022719608
9,1,932.6879554783591,596.3161718279925,513.4199673515136,79.66823893990772
9,2,507.3770400391112,502.04976249005114,477.239950768569,154.90659094079905
9,3,344.78074974319605,623.9099485920714,334.7885225280789,63.711222757514065
9,4,98.5868157157003,591.4162932247194,228.45594075562985,84.23476039819207
9,6,1001.9485057433484,474.2840201858042,448.7111380040541,82.07233697646512
9,7,634.6521801662828,637.265868883039,323.4839297631112,100.1338648233434
9,8,911.5176382871335,558.6132906099045,308.1255044247922,62.18521340104883
9,9,348.02614471017455,562.0663105955475,298.4863392666532,72.9836218310129
9,12,942.9792058980928,533.0,129.5947426774186,28.634811831979277
11,1,933.8250976742063,596.1430144936602,514.1720405212457,79.91726225904188
11,2,508.85898434522403,500.688325826404,476.9632077543539,155.74482389174955
11,3,346.4250936508156,623.917680641597,332.67855041654207,63.32147903827945
11,4,97.58406559680641,591.0984252627738,230.7256746895266,85.57166690387874
11,6,1000.3166171340515,474.03682886512627,445.08646483612324,81.47244967484426
11,7,636.0942772753367,637.7948768623346,322.54570312245505,100.0623208533118
11,8,917.1540118061274,558.8072878982077,303.6936816058543,61.34140205587096
11,9,360.52876061472807,561.9878429797209,292.18159383216334,71.66451689892335
11,12,944.4776651543023,533.0,135.35035682784678,30.27730747200053
11,14,1252.2304101642112,639.4360068849289,779.4726511715216,117.54777798298687
13,1,934.0176354302359,596.073681444368,514.1701094601594,80.00386257682442
13,2,510.79102513522236,499.6036403554353,474.67069502873613,155.93903767274793
13,3,350.36090965095616,624.6181225217681,325.229090683942,61.785703025774865
13,4,99.53883602381156,591.6687244641838,224.86656474369897,83.99629542876721
13,6,998.1617264830012,473.955205388443,446.22418400983304,81.91523393579723
13,7,636.7435473128985,637.9379073802913,322.6930868468671,100.1080451984177
13,8,919.7586017548082,558.8889485261552,301.96352164775465,61.0439118405485
13,9,365.07758764336785,561.9653107341074,289.075128757743,71.17852757005903
13,12,944.6367789513286,533.0,138.76547712104866,31.537587911837363
13,14,1254.1738471798826,638.9486807210401,783.5591074771282,118.0035092988104
13,15,1453.0966698476352,533.9661675975503,301.5435839466104,84.57897454729357
15,1,929.9526443219763,596.0443491990649,521.7218469656495,81.39233042297383
15,2,510.9118402059428,497.9390705595739,475.59099806954487,157.26235826980712
15,3,349.6838128205586,624.1928101812344,326.0327117676611,61.903731259910614
15,4,102.38232357284302,591.8885030833272,219.81698686464375,82.69635865417865
15,6,997.6709378726968,473.93297434034173,444.7801836506661,82.06510313171725
15,8,925.7915414154157,558.9253144406279,293.5913078443301,59.575023118752824
15,9,367.7911586429874,559.2208000977208,286.9780729628611,71.00846030506409
15,12,944.5604845333442,532.3380569779433,140.8387824179515,32.66479831463846
15,14,1302.8534079023757,639.564327073368,739.2378809869158,111.50814211438103
